#------------------------------------------------------------
# Velocity Vs Time
#------------------------------------------------------------
#Time (ps), Velocity (m/s)
                9.28,           3989.62436
                9.29,          3655.656506
                 9.3,          3626.708836
                9.31,           3474.80069
                9.32,          3123.055817
                9.33,          3258.764283
                9.34,          2973.198735
                9.35,          2115.924914
                9.36,          1898.388683
                9.37,            1812.6621
                9.38,          1457.712804
                9.39,          1620.691606
                 9.4,          1203.235846
                9.41,          1150.002337
                9.42,           1445.66412
                9.43,          1793.835685
                9.44,          1616.636691
                9.45,          1530.459614
                9.46,          1598.723555
                9.47,          1473.312639
                9.48,          1977.642143
                9.49,          1681.990148
                 9.5,          1931.715779
                9.51,          2193.299352
                9.52,          2352.622738
                9.53,          2326.751814
                9.54,          2781.072259
                9.55,          2419.911186
                9.56,          2187.010214
                9.57,          2015.139523
                9.58,          2459.335166
                9.59,          2894.143621
                 9.6,          3586.530436
                9.61,          3435.909986
                9.62,          3154.226478
                9.63,           3159.02589
                9.64,          2874.044954
                9.65,          3000.501692
                9.66,          3432.952124
                9.67,          3410.113856
                9.68,          3535.921915
                9.69,          3144.719951
                 9.7,          3081.607875
                9.71,          3521.531312
                9.72,          3329.453711
                9.73,          3401.361939
                9.74,          3440.141313
                9.75,          3839.134531
                9.76,          3643.700615
                9.77,          3934.444037
                9.78,          4111.018947
                9.79,           3950.62502
                 9.8,          3314.773427
                9.81,          3651.315537
                9.82,          3529.885743
                9.83,          3124.411791
                9.84,          3152.206416
                9.85,          2691.504042
                9.86,          2379.694606
                9.87,          2640.479479
                9.88,          2596.143129
                9.89,          2459.468137
                 9.9,          2262.976272
                9.91,          2846.082604
                9.92,          3121.134486
                9.93,          3746.903345
                9.94,          3878.451762
                9.95,           4121.54086
                9.96,          4065.503523
                9.97,          3201.256019
                9.98,          3301.584788
                9.99,          2924.317199
                  10,          2619.081174
               10.01,          2684.280838
               10.02,          2908.068222
               10.03,          3689.511375
               10.04,          3520.890657
               10.05,          3519.609554
               10.06,          3547.089606
               10.07,          3614.131285
               10.08,          2861.932807
               10.09,          3176.557186
                10.1,          3509.643069
               10.11,          3359.881479
               10.12,          3296.088633
               10.13,          3249.847653
               10.14,          3594.358693
               10.15,          3603.395156
               10.16,          3617.030209
               10.17,          3594.976975
               10.18,           3594.35267
               10.19,          4084.805571
                10.2,          3648.326127
               10.21,          3318.272912
               10.22,           3151.65147
               10.23,          3603.126612
               10.24,          3438.966235
               10.25,          3466.062239
               10.26,          3643.933785
               10.27,          3024.278308
               10.28,           2537.82794
               10.29,           2934.57277
                10.3,          2809.207926
               10.31,          2894.923658
               10.32,          3067.553776
               10.33,          2810.478477
               10.34,          3663.555856
               10.35,          3750.402445
               10.36,          3780.148087
               10.37,          3822.030004
               10.38,          4139.181312
               10.39,          4157.790409
                10.4,          4722.600694
               10.41,          4879.136036
               10.42,          4683.410478
               10.43,          4169.713495
               10.44,          3818.651594
               10.45,           3881.33958
               10.46,          3545.374367
